"Alveolar_Type1"	"Alveolar_Type2"	"B_cells"	"Blood_vessel"	"Ciliated"	"DC_1"	"DC_2"	"DC_activated"	"DC_Monocyte_Dividing"	"DC_plasmacytoid"	"Fibroblast"	"Lymph_vessel"	"Macrophage_Dividing"	"Macrophage_MARCOneg"	"Macrophage_MARCOpos"	"Mast_cells"	"Monocyte"	"Muscle_cells"	"NK"	"NK_Dividing"	"Plasma_cells"	"T_CD4"	"T_CD8_CytT"	"T_cells_Dividing"	"T_regulatory"
"CPNE7"	0.130890052356021	0.0213857998289136	0	0.0742390497401633	1.07296137339056	0	0	0.819672131147541	1.2396694214876	0	1.05968858131488	0	0	0	0.110815602836879	0.0687049124012367	0.230756551837811	0.119189511323004	0.393549625647917	0	0	3.09249757315213	0.973066898349262	7.95454545454545	0.415800415800416
"CPXM2"	1.04712041884817	0.128314798973482	0.128949065119278	14.5137342242019	0.643776824034335	0	0.0623052959501558	0	2.06611570247934	0	15.9385813148789	12.1661721068249	0	0.213447171824973	0.37677304964539	0.137409824802473	0.181308719301137	4.88676996424315	0.182376655788059	0	0	0.0832062127305506	0	1.13636363636364	0
"CRYAB"	10.6020942408377	4.4054747647562	2.25660863958736	4.08314773570898	5.5793991416309	4.29447852760736	3.48909657320872	6.55737704918033	6.19834710743802	0	72.5346020761246	2.9673590504451	4.25531914893617	3.2017075773746	4.58776595744681	1.6832703538303	4.05472226800725	88.0810488676996	1.92935304281052	0.769230769230769	9.75609756097561	1.5670503397587	1.52910512597741	5.68181818181818	1.87110187110187
"CSDC2"	0.130890052356021	0.0641573994867408	0	0.111358574610245	0	0	0	0	0.413223140495868	0	8.95328719723183	0	0	0.106723585912487	0.243794326241135	0.0687049124012367	0.0824130542277897	17.8784266984505	0.15358034171626	0.769230769230769	0	0.0277354042435169	0.0347523892267593	1.13636363636364	0
"CSRP2"	12.9581151832461	5.17536355859709	0.322372662798195	20.1187824795843	4.07725321888412	0.613496932515337	3.30218068535826	4.91803278688525	6.61157024793388	0	23.2482698961938	22.8486646884273	5.31914893617021	1.17395944503735	1.24113475177305	0.583991755410512	1.7636393604747	60.5482717520858	0.508734881935112	0	1.74216027874564	0.44376646789627	0.434404865334492	2.27272727272727	0.623700623700624
"CTB-47B11.3"	0	0.0213857998289136	0.709219858156028	0.111358574610245	0	2.45398773006135	0.43613707165109	0	0	0	0.194636678200692	1.18694362017804	0	0	0.0443262411347518	0	0.0824130542277897	1.07270560190703	0.0383950854290651	0	0.348432055749129	0.471501872139786	0.0347523892267593	1.13636363636364	0.207900207900208
"CTC-455F18.1"	0	0	0	0	0	0	0	0	0	0	0.0216262975778547	0	0	0	0	0	0	0	0	0	0	0.0277354042435169	0	0	0
"CTD-2201E18.5"	0	0.0427715996578272	0.128949065119278	0.148478099480327	0.429184549356223	0	0.186915887850467	0.819672131147541	0	0	0.151384083044983	0	0	0.106723585912487	0.0221631205673759	0.0687049124012367	0.0164826108455579	0.119189511323004	0.0671913995008639	0	0	0.0832062127305506	0.121633362293658	0	0
"CTD-2314G24.2"	0	0	0	0	0.214592274678112	0	0	0	0.413223140495868	0	0.237889273356401	0	0	0	0	0	0	0	0.00959877135726627	0	0	0	0	0	0
"CTD-2366F13.2"	0	0.0213857998289136	0.0644745325596389	0	0	0	0	0	0	0	0.108131487889273	0	0	0	0.0221631205673759	0.0343524562006183	0.0329652216911159	0	0.0191975427145325	0	0	0.0138677021217584	0	0	0
"CYP3A7"	0.130890052356021	0.598802395209581	0	0.0742390497401633	0	0	0	0	0.413223140495868	0	0.627162629757785	0	0	0	0.110815602836879	0	0	0	0	0	0	0	0	0	0
"CYP8B1"	0	0	0	0	0	0	0	0	0	0	0.259515570934256	0	0	0	0	0	0	0	0.0191975427145325	0	0.348432055749129	0.0138677021217584	0	0	0
"CYSLTR2"	0.130890052356021	0.0427715996578272	0.0644745325596389	0.259836674090572	0	0	2.6791277258567	0	1.65289256198347	0	0.129757785467128	0	1.06382978723404	1.6008537886873	0.975177304964539	0.0687049124012367	1.07136970496127	1.19189511323004	0.815895565367633	5.38461538461539	0.348432055749129	0.693385106087921	0.434404865334492	2.27272727272727	0.623700623700624
"DACT3"	0.130890052356021	0.384944396920445	0.451321727917473	0.631031922791388	0.858369098712446	0	0.809968847352025	0	1.2396694214876	0	7.93685121107266	0	0	0.106723585912487	0.598404255319149	0.446581930608038	0.461513103675622	16.2097735399285	0.355154540218852	0	0.348432055749129	0.318957148800444	0.243266724587315	1.13636363636364	0.207900207900208
"DAPL1"	7.19895287958115	5.83832335329341	0.902643455834945	0.89086859688196	13.519313304721	7.36196319018405	5.17133956386293	5.73770491803279	10.3305785123967	6.52173913043478	7.30968858131488	1.78041543026706	21.2765957446809	3.41515474919957	12.5886524822695	1.82068017863277	2.98335256304599	8.46245530393325	1.31503167594548	1.53846153846154	10.1045296167247	1.10941616974067	0.903562119895743	3.40909090909091	0.207900207900208
"DDB2"	17.1465968586387	7.63473053892216	4.25531914893617	10.6161841128434	9.2274678111588	10.4294478527607	8.90965732087227	11.4754098360656	27.6859504132231	4.34782608695652	19.5285467128028	12.4629080118694	51.063829787234	4.90928495197439	12.3670212765957	3.95053246307111	2.98335256304599	12.9916567342074	7.44864657323862	23.8461538461538	11.8466898954704	6.8367771460269	6.2380538662033	44.3181818181818	10.6029106029106
"DKK3"	10.2094240837696	0.876817792985458	0.322372662798195	5.97624350408315	2.36051502145923	1.22699386503067	0.934579439252336	0.819672131147541	3.30578512396694	0	45.1989619377163	39.7626112759644	1.06382978723404	0.64034151547492	1.72872340425532	1.03057368601855	0.824130542277897	56.1382598331347	0.806296794010367	0	1.74216027874564	0.554708084870337	1.33796698523023	0	1.03950103950104
"DLG2"	2.22513089005236	5.13259195893926	0.322372662798195	1.22494432071269	0.858369098712446	0.613496932515337	0.186915887850467	0	0.413223140495868	0	6.03373702422145	2.07715133531157	2.12765957446809	0.106723585912487	0.288120567375886	0.309172105805565	0.131860886764464	1.54946364719905	0.518333653292379	0	0	0.249618638191652	0.382276281494353	0	0.623700623700624
"DLX5"	0	0	0	0.0742390497401633	0	0	0	0	0	0	1.66522491349481	0	0	0	0	0.0343524562006183	0.0164826108455579	0.834326579261025	0.0191975427145325	0	0	0	0.0173761946133797	0	0
"DMPK"	3.40314136125654	1.06928999144568	0.322372662798195	2.74684484038604	6.65236051502146	0.613496932515337	0.311526479750779	0	2.47933884297521	0	9.66695501730104	1.78041543026706	1.06382978723404	0.106723585912487	0.310283687943262	0.274819649604947	0.247239162683369	37.5446960667461	0.662315223651373	0.769230769230769	1.04529616724739	0.596311191235612	0.677671589921807	2.27272727272727	0.623700623700624
"DNAJB4"	14.2670157068063	6.39435414884517	12.8949065119278	36.5256124721604	21.6738197424893	15.9509202453988	25.6697819314642	24.5901639344262	23.9669421487603	39.1304347826087	36.2673010380623	42.7299703264095	25.531914893617	15.795090715048	16.0017730496454	20.3023016145654	14.6860062633921	43.6233611442193	9.16682664618929	17.6923076923077	23.3449477351916	11.5795312716683	11.0512597741095	22.7272727272727	12.8898128898129
"DOK6"	0.130890052356021	0	0	0.185597624350408	0	0	0	0	0.826446280991736	0	3.20069204152249	0	0	0	0.0443262411347518	0	0.0164826108455579	1.19189511323004	0.143981570358994	0	0	0.0693385106087921	0.0695047784535187	0	0
"DPEP1"	0	0.0213857998289136	0	0.296956198960653	0.214592274678112	0	0	0	0	0	1.49221453287197	0.593471810089021	0	0	0.0443262411347518	0	0	0	0	0	5.57491289198606	0	0	0	0
"DPF1"	0	0	0	0.0742390497401633	4.29184549356223	0	0.249221183800623	0	0.826446280991736	0	0.410899653979239	0	0	0	0.0221631205673759	0	0.0164826108455579	0.238379022646007	0	0	0.348432055749129	0	0.0173761946133797	0	0
"DPT"	1.96335078534031	0.983746792130026	0.838168923275306	2.00445434298441	2.14592274678112	1.84049079754601	2.55451713395639	2.45901639344262	4.13223140495868	0	58.0666089965398	0.890207715133531	1.06382978723404	1.28068303094984	2.90336879432624	0.41222947440742	1.18674798088017	9.29678188319428	0.883086964868497	0	3.48432055749129	0.471501872139786	0.469157254561251	1.13636363636364	1.24740124740125
"DRD4"	0.261780104712042	0.192472198460222	0	0.0371195248700817	0.214592274678112	1.22699386503067	0.186915887850467	0	0	4.34782608695652	0.562283737024222	0	0	0.106723585912487	0.110815602836879	0	0.0659304433822318	0	0.00959877135726627	0	0	0.0277354042435169	0.0173761946133797	0	0
"DSE"	5.23560209424084	1.77502138579983	3.15925209542231	2.11581291759465	8.79828326180258	56.441717791411	31.9003115264798	22.1311475409836	47.5206611570248	4.34782608695652	26.5570934256055	8.01186943620178	35.1063829787234	21.7716115261473	31.0505319148936	1.09927859841979	24.5426075490358	11.2038140643623	1.35342676137454	1.53846153846154	6.96864111498258	2.19109693523783	1.18158123370982	5.68181818181818	0.623700623700624
"EBF1"	0.261780104712042	0.149700598802395	8.63958736299162	5.75352635486266	0.214592274678112	0	0.249221183800623	0	1.2396694214876	0	21.8209342560554	16.9139465875371	0	0.213447171824973	0.265957446808511	0.0343524562006183	0.0988956650733476	30.6317044100119	0.191975427145325	0.769230769230769	0	0.0277354042435169	0.052128583840139	0	0
"EBF2"	0	0	0	0.0371195248700817	0	0	0	0	0.413223140495868	0	1.98961937716263	0	0	0	0.0221631205673759	0	0	2.02622169249106	0	0	0	0.0138677021217584	0	0	0
"EBF4"	4.71204188481675	1.13344739093242	0	2.37564959168523	6.43776824034335	1.22699386503067	0.311526479750779	10.655737704918	1.2396694214876	2.17391304347826	3.15743944636678	4.45103857566766	0	0.106723585912487	0.199468085106383	0.0687049124012367	0.0494478325366738	2.14541120381406	0.518333653292379	0	0	0.0554708084870337	0.295395308427454	0	0.207900207900208
"EDA2R"	2.4869109947644	0.662959794696322	0.0644745325596389	0.816629547141797	0.643776824034335	0	0.186915887850467	0	0.826446280991736	0	2.83304498269896	0.593471810089021	0	0.32017075773746	0.177304964539007	0.0687049124012367	0.0329652216911159	2.38379022646007	0.124784027644462	0	0.348432055749129	0.0277354042435169	0.052128583840139	0	0.207900207900208
"EFHD1"	7.32984293193717	0.149700598802395	0.0644745325596389	0.482553823311062	2.14592274678112	0	0.186915887850467	0	0	0	2.66003460207612	0	0	0.213447171824973	0.243794326241135	0.0343524562006183	0.0494478325366738	38.4982121573302	0.0383950854290651	0	0.348432055749129	0.235750936069893	0.0173761946133797	3.40909090909091	0
"EGLN3"	1.17801047120419	0.256629597946963	0.644745325596389	13.8084632516704	7.72532188841202	39.8773006134969	2.30529595015576	7.37704918032787	5.78512396694215	39.1304347826087	9.90484429065744	19.8813056379822	0	0.64034151547492	0.620567375886525	0.240467193404328	0.527443547057854	4.29082240762813	0.383950854290651	0.769230769230769	0.696864111498258	0.388295659409236	0.173761946133797	0	0
"ELAVL3"	0.261780104712042	0	0.0644745325596389	0.334075723830735	0	0.613496932515337	0.124610591900312	0	0.413223140495868	0	0.151384083044983	0	0	0.106723585912487	0.0443262411347518	0	0.0329652216911159	1.07270560190703	0.0575926281435976	0.769230769230769	0	0.0554708084870337	0	0	0.207900207900208
"ELMO1"	0.785340314136126	0.898203592814371	8.18826563507415	16.4068299925761	1.28755364806867	22.6993865030675	25.6697819314642	14.7540983606557	27.2727272727273	32.6086956521739	10.2076124567474	24.9258160237389	23.4042553191489	15.795090715048	16.0460992907801	7.62624527653727	8.47206197461678	1.31108462455304	5.16413899020925	15.3846153846154	10.4529616724739	7.80751629454999	5.23023457862728	26.1363636363636	6.86070686070686
"ELN"	4.84293193717278	1.4114627887083	0.838168923275306	9.9109131403118	2.57510729613734	1.84049079754601	1.99376947040498	0	4.13223140495868	4.34782608695652	69.4636678200692	48.0712166172107	5.31914893617021	2.24119530416222	3.14716312056738	0.61834421161113	1.78012197132026	46.4839094159714	0.969475907083893	0	2.78745644599303	0.776591318818472	0.573414422241529	1.13636363636364	1.45530145530146
"EPHA5"	0.130890052356021	0.0213857998289136	0	0	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0.137409824802473	0	0.357568533969011	0.00959877135726627	0	0	0	0	0	0
"EPHA6"	0	0.0427715996578272	0	0	0.214592274678112	0	0	0	0	0	0.475778546712803	0	0	0	0	0	0	0	0.0191975427145325	0	0	0	0	0	0
"EPHA7"	0.130890052356021	0	0	0.408314773570898	1.07296137339056	0	0	0	0	0	0.151384083044983	0	0	0	0	0	0	0.119189511323004	0	0	0	0	0	0	0
"EYA2"	4.84293193717278	0.0641573994867408	0.257898130238556	0.0742390497401633	9.87124463519313	0	0.0623052959501558	0	0.826446280991736	0	3.22231833910035	0	1.06382978723404	2.34791889007471	0.465425531914894	0	0.0824130542277897	0.953516090584029	0.0287963140717988	0	1.39372822299652	0.0693385106087921	0	0	0
"EYA4"	1.70157068062827	0.0213857998289136	0	0.0742390497401633	3.21888412017167	0	0.0623052959501558	3.27868852459016	0.413223140495868	0	2.94117647058824	0	0	0	0	0	0.0164826108455579	0.476758045292014	0.0479938567863313	0	0	0	0.0347523892267593	0	0
"F8"	3.53403141361257	2.73738237810094	0.257898130238556	26.2435040831477	4.07725321888412	1.22699386503067	1.37071651090343	0.819672131147541	6.61157024793388	2.17391304347826	4.04411764705882	49.2581602373887	15.9574468085106	0.853788687299893	3.32446808510638	0.41222947440742	0.609856601285644	1.66865315852205	0.56632751007871	0.769230769230769	1.04529616724739	0.734988212453196	1.26846220677672	5.68181818181818	0.207900207900208
"FAM153B"	0.654450261780105	0.727117194183062	0	0.185597624350408	0.858369098712446	0	0.124610591900312	0	0.413223140495868	0	0.821799307958477	0	1.06382978723404	0.106723585912487	0.132978723404255	0.0343524562006183	0.0329652216911159	0.476758045292014	0.0287963140717988	0	0.348432055749129	0.485369574261545	0.0347523892267593	0	0.207900207900208
"FAM153C"	0.392670157068063	0.171086398631309	0	0.0371195248700817	0	0	0	0	0	0	0.0865051903114187	0	0	0	0	0	0.0164826108455579	0.119189511323004	0.0191975427145325	0	0	0.0554708084870337	0.0347523892267593	0	0
"FAM180A"	0.130890052356021	0.0213857998289136	0	0.0371195248700817	0.214592274678112	0.613496932515337	0.124610591900312	0	0	0	10.4022491349481	0.29673590504451	1.06382978723404	0.32017075773746	0.0443262411347518	0.0343524562006183	0.0329652216911159	2.14541120381406	0.0863889422153964	0	0	0.0277354042435169	0	0	0
"FAM193B"	7.72251308900524	6.00940975192472	0.773694390715667	4.78841870824053	9.2274678111588	1.84049079754601	2.6791277258567	2.45901639344262	5.37190082644628	6.52173913043478	5.38494809688581	5.6379821958457	11.7021276595745	2.88153681963714	4.36613475177305	0.687049124012367	1.69770891709247	3.3373063170441	1.45901324630447	0.769230769230769	4.18118466898955	0.943003744279573	1.21633362293658	2.27272727272727	1.03950103950104
"FAM196A"	0.130890052356021	0	0	0	0	0	0.249221183800623	0	0	4.34782608695652	0.64878892733564	0	0	0.213447171824973	0.0221631205673759	0	0.0164826108455579	0	0	0	0	0	0	0	0
"FAM229A"	1.04712041884817	0.898203592814371	0.386847195357834	1.37342242019302	1.71673819742489	0.613496932515337	0.249221183800623	0	0.413223140495868	0	2.55190311418685	2.67062314540059	0	0.32017075773746	0.332446808510638	0.137409824802473	0.214273940992253	0.834326579261025	0.297561912075254	0.769230769230769	1.39372822299652	0.332824850922202	0.347523892267593	0	0
"FAM46A"	16.6230366492147	15.0342172797263	6.89877498388137	2.6354862657758	15.0214592274678	15.3374233128834	30.0311526479751	13.9344262295082	36.7768595041322	2.17391304347826	39.1868512110727	8.90207715133531	39.3617021276596	22.4119530416222	30.0531914893617	35.4860872552388	14.1091148837976	22.1692491060787	15.9531579957765	28.4615384615385	5.22648083623693	4.79822493412841	7.22849695916594	3.40909090909091	4.36590436590437
"FAM95B1"	1.17801047120419	0.53464499572284	0	0.965107646622123	2.57510729613734	11.0429447852761	0.560747663551402	1.63934426229508	2.89256198347107	2.17391304347826	0.173010380622837	2.07715133531157	0	0.213447171824973	0.554078014184397	0.309172105805565	0.181308719301137	0.119189511323004	0.0863889422153964	0	0.696864111498258	0.124809319095826	0.121633362293658	0	0
"FBLN5"	15.5759162303665	10.6715141146279	0.322372662798195	6.05048255382331	14.3776824034335	0	1.37071651090343	0.819672131147541	3.71900826446281	0	63.9489619377163	15.4302670623145	4.25531914893617	1.17395944503735	2.32712765957447	0.446581930608038	0.725234877204549	26.8176400476758	1.25743904780188	0	1.39372822299652	2.88448204132575	1.80712423979149	5.68181818181818	1.03950103950104
"FBXO17"	3.66492146596859	1.90333618477331	0.0644745325596389	3.30363771343727	2.14592274678112	7.36196319018405	0.0623052959501558	0.819672131147541	2.89256198347107	0	27.3572664359862	17.5074183976261	0	0	0.265957446808511	0.171762281003092	0.148343497610021	14.5411203814064	0.345555768861586	0	1.04529616724739	0.0554708084870337	0.0695047784535187	0	0.207900207900208
"FBXO31"	4.18848167539267	3.55004277159966	1.41843971631206	6.05048255382331	11.3733905579399	3.06748466257669	1.74454828660436	1.63934426229508	4.54545454545455	0	7.61245674740484	5.6379821958457	3.19148936170213	1.81430096051227	2.54875886524823	0.996221229817932	0.741717488050107	6.91299165673421	1.49740833173354	0	2.4390243902439	1.52544723339343	1.14682884448306	1.13636363636364	1.66320166320166
"FBXO32"	9.03141361256544	1.66809238665526	1.09606705351386	3.34075723830735	7.29613733905579	0	0.996884735202492	3.27868852459016	2.89256198347107	4.34782608695652	11.2673010380623	2.67062314540059	10.6382978723404	1.28068303094984	3.61258865248227	0.446581930608038	0.873578374814571	21.5733015494636	3.69552697254751	3.07692307692308	6.62020905923345	8.34835667729857	7.10686359687228	9.09090909090909	4.15800415800416
"FBXW7"	7.85340314136126	7.14285714285714	3.93294648613798	6.82999257609503	5.36480686695279	22.0858895705521	10.7788161993769	10.655737704918	16.5289256198347	13.0434782608696	11.2889273356401	10.6824925816024	8.51063829787234	5.01600853788687	7.24734042553191	2.67949158364823	6.0326355694742	8.22407628128725	4.866577078134	6.92307692307692	38.6759581881533	4.2712522535016	4.50043440486533	20.4545454545455	4.15800415800416
"FGF14"	0.392670157068063	0.149700598802395	0	0.185597624350408	31.5450643776824	0	0.0623052959501558	0	0.413223140495868	0	3.74134948096886	0.29673590504451	0	0	0.243794326241135	0	0.0659304433822318	1.90703218116806	0.0287963140717988	0	0	0.0138677021217584	0.0347523892267593	0	0
"FGF17"	0	0.0213857998289136	0	0.0742390497401633	0	0	0	0	0	0	0.0432525951557093	0	0	0	0	0.0343524562006183	0	0.119189511323004	0	0	0	0.0416031063652753	0.0173761946133797	0	0
"FHL1"	7.98429319371728	1.94610778443114	2.57898130238556	21.1581291759465	6.00858369098712	1.22699386503067	6.91588785046729	11.4754098360656	18.1818181818182	13.0434782608696	70.6531141868512	53.7091988130564	68.0851063829787	2.98826040554963	27.5487588652482	6.7330814153212	2.48887423767925	82.2407628128725	2.55327318103283	10	10.1045296167247	5.57481625294689	2.24152910512598	6.81818181818182	2.7027027027027
"FLJ21408"	1.04712041884817	0.320786997433704	1.09606705351386	0.89086859688196	1.28755364806867	1.22699386503067	1.74454828660436	1.63934426229508	1.2396694214876	4.34782608695652	0.994809688581315	0.29673590504451	1.06382978723404	1.06723585912487	1.10815602836879	12.5042940570251	0.692269655513433	0.953516090584029	1.34382799001728	0	0.348432055749129	0.929136042157814	0.834057341442224	3.40909090909091	0.623700623700624
"FMO3"	2.4869109947644	0.192472198460222	0	0.371195248700817	10.5150214592275	0	0.249221183800623	0	0	0	13.2569204152249	0	1.06382978723404	0.106723585912487	0.243794326241135	0.0687049124012367	0.0659304433822318	5.12514898688915	0.0863889422153964	0	0.348432055749129	0.0416031063652753	0.052128583840139	1.13636363636364	0
"FOXC2"	0.130890052356021	0.0213857998289136	0	0.816629547141797	0.429184549356223	0	0.0623052959501558	0	0	0	0.756920415224913	23.1454005934718	1.06382978723404	0	0.0443262411347518	0.0343524562006183	0.0494478325366738	22.0500595947557	0.0383950854290651	0	0	0.0138677021217584	0.052128583840139	0	0.207900207900208
"FOXD2"	0.392670157068063	0.256629597946963	0.0644745325596389	0.0371195248700817	0.429184549356223	0	0.249221183800623	0	0	0	0.432525951557093	0.593471810089021	0	0.32017075773746	0.221631205673759	0.0343524562006183	0.0988956650733476	1.07270560190703	0.230370512574391	0.769230769230769	0	0.249618638191652	0.208514335360556	0	0
"FOXL1"	0	0	0	0.111358574610245	0.214592274678112	0	0	0	0	0	0.735294117647059	0.29673590504451	0	0	0	0	0	4.76758045292014	0	0	0	0	0.0347523892267593	0	0
"FOXO3"	20.0261780104712	21.4927288280582	5.8027079303675	22.1974758723088	26.1802575107296	3.68098159509202	22.4922118380062	19.672131147541	24.3801652892562	19.5652173913043	44.6799307958478	25.5192878338279	24.468085106383	17.3959445037353	18.040780141844	9.68739264857437	22.037250700511	30.6317044100119	5.83605298521789	11.5384615384615	18.4668989547038	5.20038829565941	4.95221546481321	10.2272727272727	3.32640332640333
"FRZB"	0	0.128314798973482	0	0.556792873051225	1.07296137339056	0	0.249221183800623	0	1.2396694214876	0	11.007785467128	0	1.06382978723404	0.106723585912487	0.288120567375886	0.103057368601855	0.148343497610021	35.6376638855781	0.0959877135726627	0	2.4390243902439	0.0416031063652753	0.0347523892267593	0	0
"FST"	2.61780104712042	0.29940119760479	0.128949065119278	0.482553823311062	0.643776824034335	0	0.311526479750779	0	2.47933884297521	0	16.9766435986159	0.593471810089021	1.06382978723404	0	0.398936170212766	0.0343524562006183	0.148343497610021	11.2038140643623	0.239969283931657	0	0.348432055749129	0.166412425461101	0.0173761946133797	0	0.207900207900208
"FXYD1"	3.92670157068063	2.2027373823781	3.41715022566086	2.59836674090572	28.9699570815451	0.613496932515337	2.49221183800623	7.37704918032787	7.43801652892562	4.34782608695652	66.1115916955017	2.67062314540059	3.19148936170213	0.853788687299893	2.10549645390071	7.00790106492614	1.30212625679908	63.0512514898689	1.43021693223267	1.53846153846154	2.09059233449477	4.68728331715435	2.46741963509991	7.95454545454545	4.36590436590437
"GABRD"	0	0.0213857998289136	0	0.853749072011878	0	0	0	0	0	0	0.389273356401384	0.29673590504451	0	0	0	0	0.0164826108455579	0	0	0	0	0	0	0	0
"GAS6"	35.6020942408377	4.12745936698033	0.580270793036751	25.7980697847068	28.9699570815451	35.5828220858896	35.7632398753894	40.1639344262295	42.9752066115703	60.8695652173913	40.6141868512111	48.0712166172107	17.0212765957447	36.179295624333	7.6241134751773	0.583991755410512	9.85660128564365	50.6555423122765	0.614321366865041	3.07692307692308	35.191637630662	0.665649701844404	0.50390964378801	1.13636363636364	0.623700623700624
"GAS6-AS2"	0.916230366492147	0.0641573994867408	0.0644745325596389	1.33630289532294	0.429184549356223	0	0.996884735202492	1.63934426229508	0.826446280991736	0	1.47058823529412	2.9673590504451	0	0.853788687299893	0.0886524822695035	0.0343524562006183	0.263721773528927	0.834326579261025	0.0191975427145325	0	0.696864111498258	0.0138677021217584	0	0	0
"GATA5"	0.130890052356021	0.0427715996578272	0	0.371195248700817	0	0	0	0	0.413223140495868	0	4.30363321799308	0	0	0	0.0221631205673759	0	0.0164826108455579	2.26460071513707	0.0287963140717988	0	0	0	0	0	0
"GDF5"	0.916230366492147	0.278015397775877	0	0	0	0	0	0	0	0	0.951557093425606	0	0	0	0	0	0	0.119189511323004	0.0191975427145325	0	0	0.0138677021217584	0	0	0
"GDF7"	0.523560209424084	0	0.580270793036751	0.371195248700817	0.214592274678112	0.613496932515337	0	0	0	0	0.129757785467128	0.29673590504451	0	0	0	0	0	1.43027413587604	0.0191975427145325	0	0	0	0	0	0
"GDNF"	0.130890052356021	0	0	0	0	0	0	0.819672131147541	0	0	0.346020761245675	0	0	0	0	0.0343524562006183	0.0329652216911159	0.119189511323004	0	0	0	0	0	0	0
"GDNF-AS1"	0	0	0	0	0	0	0	0	0	0	0.0865051903114187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GEM"	6.67539267015707	3.80667236954662	3.28820116054159	3.45211581291759	1.28755364806867	14.1104294478528	25.9190031152648	20.4918032786885	22.7272727272727	17.3913043478261	45.5666089965398	1.48367952522255	3.19148936170213	3.09498399146211	7.75709219858156	1.33974579182412	5.90077468270974	52.5625744934446	2.98521789210981	9.23076923076923	4.8780487804878	2.52392178616003	0.938314509122502	18.1818181818182	10.6029106029106
"GLB1L3"	1.43979057591623	0.0213857998289136	0	0	0.643776824034335	0	0.0623052959501558	0	0	0	0	0	0	0	0.0221631205673759	0	0	0	0.0287963140717988	0	0	0.124809319095826	0.052128583840139	0	0
"GLIS1"	0	0	0	0	0	0	0	0	0	0	0.756920415224913	0.593471810089021	0	0	0	0.0343524562006183	0	0.119189511323004	0	0	0.348432055749129	0	0	0	0
"GNRH1"	0.392670157068063	0.491873396065013	0	0.111358574610245	0.429184549356223	0	0.124610591900312	0	0.826446280991736	2.17391304347826	0.627162629757785	1.18694362017804	0	0.106723585912487	0.177304964539007	0.0687049124012367	0.131860886764464	0.715137067938021	0.15358034171626	0.769230769230769	0	0.110941616974067	0.0695047784535187	0	0
"GPM6B"	7.46073298429319	6.20188195038494	6.89877498388137	3.11804008908686	13.3047210300429	3.68098159509202	3.92523364485981	10.655737704918	3.30578512396694	23.9130434782609	15.6141868512111	2.37388724035608	1.06382978723404	0.96051227321238	0.709219858156028	5.32463071109584	0.609856601285644	34.445768772348	4.00268765598003	8.46153846153846	1.39372822299652	5.28359450838996	3.37098175499566	10.2272727272727	5.1975051975052
"GPX3"	19.5026178010471	9.60222412318221	4.25531914893617	68.8195991091314	21.244635193133	25.7668711656442	18.8785046728972	13.9344262295082	23.1404958677686	2.17391304347826	78.1358131487889	13.946587537092	63.8297872340426	25.8271077908218	35.4831560283688	5.15286843009275	9.70825778803363	79.8569725864124	4.57861393741601	4.61538461538462	10.4529616724739	2.41298016918597	2.06776715899218	5.68181818181818	2.7027027027027
"GRAMD3"	17.5392670157068	7.20701454234388	0.193423597678917	4.23162583518931	17.381974248927	9.8159509202454	2.61682242990654	0.819672131147541	6.61157024793388	2.17391304347826	9.12629757785467	5.34124629080119	3.19148936170213	0.96051227321238	1.04166666666667	0.377877018206802	0.972474039887918	12.1573301549464	1.72777884430793	2.30769230769231	1.39372822299652	1.12328387186243	1.16420503909644	4.54545454545455	2.28690228690229
"GRM2"	0.130890052356021	0	0	0.296956198960653	0	0	0.0623052959501558	0	0.413223140495868	0	0.064878892733564	0.29673590504451	0	0	0	0	0.0164826108455579	0	0.0383950854290651	0	0	0	0.0347523892267593	0	0
"H2AFJ"	49.2146596858639	46.2147134302823	6.64087685364281	36.6740905716407	73.175965665236	46.0122699386503	48.0996884735202	43.4426229508197	76.4462809917355	15.2173913043478	69.2690311418685	46.5875370919881	93.6170212765958	41.1953041622198	62.5221631205674	9.99656475437994	40.5801879017636	72.5864123957092	14.743712804761	33.8461538461538	38.6759581881533	15.4347524615171	12.5803649000869	46.5909090909091	11.4345114345114
"HAND2-AS1"	0.130890052356021	0.0855431993156544	0	0.0742390497401633	0.214592274678112	0	0.373831775700935	0	0.826446280991736	0	0.216262975778547	0	1.06382978723404	0.32017075773746	0.132978723404255	0	0.0988956650733476	0.834326579261025	0.0575926281435976	0	0	0.097073914852309	0.0868809730668983	0	0.415800415800416
"HEBP2"	35.6020942408377	38.622754491018	4.06189555125725	21.1581291759465	31.7596566523605	19.0184049079755	22.1806853582555	5.73770491803279	31.8181818181818	26.0869565217391	39.7707612456747	37.6854599406528	44.6808510638298	15.1547491995731	25.2881205673759	6.49261422191687	13.9937366078787	31.4660309892729	4.24265693991169	13.0769230769231	22.6480836236934	6.6703647205658	4.76107732406603	32.9545454545455	7.06860706860707
