"Alveolar_Type1"	"Alveolar_Type2"	"B_cells"	"Blood_vessel"	"Ciliated"	"DC_1"	"DC_2"	"DC_activated"	"DC_Monocyte_Dividing"	"DC_plasmacytoid"	"Fibroblast"	"Lymph_vessel"	"Macrophage_Dividing"	"Macrophage_MARCOneg"	"Macrophage_MARCOpos"	"Mast_cells"	"Monocyte"	"Muscle_cells"	"NK"	"NK_Dividing"	"Plasma_cells"	"T_CD4"	"T_CD8_CytT"	"T_cells_Dividing"	"T_regulatory"
"AKT3"	-0.805917787329271	-1.01381132852365	-0.706433367703595	1.86797083928986	-0.66255038170536	-0.824783757972545	-0.418551043717321	0.214190897250924	0.510652427164878	-0.10594685095593	2.04077401424909	1.62654325624643	1.09793176245915	-0.566595486158643	0.301560732788555	-0.790900469105839	-0.803681615841143	2.1870186129741	-0.56572479854209	0.310042791092739	-0.786378998712656	-0.439811992517047	-0.619117199033923	-0.322170423317085	-0.724309832379626
"ANKRD37"	-0.832082570178996	-1.21471124942429	0.503242769968056	0.130838437272875	2.77952669037293	0.804333030625674	1.33418237117001	0.521941328677217	0.722042418583177	0.772585551023192	-0.299740748651558	-0.348373676840119	-1.24430051049272	-1.06850645009015	-0.827035311041382	-0.533527631388462	0.255931319871234	0.0262738225371892	-1.11739262345641	-0.468652097295114	1.0791091258611	-0.434013591012449	-0.841133746942434	1.26975501723603	-0.970291676384594
"ANKRD62"	-0.391558682934129	-0.284026862200008	-0.0673686160400289	-0.204914735735632	-0.391558682934129	2.69321919284961	-0.0782759453934752	-0.391558682934129	-0.391558682934129	-0.391558682934129	0.0434056715232665	-0.391558682934129	-0.391558682934129	-0.391558682934129	-0.280118347439282	-0.391558682934129	-0.142925687836346	3.80359215886473	-0.150236551165676	-0.391558682934129	-0.391558682934129	-0.112641032814728	-0.129446366468751	-0.391558682934129	-0.391558682934129
"ANTXR2"	-0.583594827749984	-0.459194695322349	-0.399323263857376	-0.677965719385262	-0.739628899432284	-0.414871041630302	0.240374500969944	3.38664953603723	0.133022598085982	0.487293086837772	2.23505604704553	1.07022736404344	-0.660329646204874	0.790871949894057	-0.550349134288287	-0.556579023525747	-0.443301486907468	0.371573321384366	-0.95153669706637	-0.512857801885953	-0.306004021163503	-0.428258717162746	-0.698663152722456	-0.474046865255248	0.141436589261882
"APOD"	0.573625198106207	-0.39628810707559	-0.489573527153359	0.122924131458199	1.3669816679783	-0.479414559699403	-0.255512951520392	0.0848571984229751	-0.439573596103193	-0.534056869270453	3.44452897457679	2.45403940094145	-0.406777942403622	-0.41899720235754	-0.181800654080677	-0.566160560423604	-0.39888615010649	-0.455626350569438	-0.538446378217752	-0.525876206620551	0.100051376288394	-0.574558863782979	-0.581987663141243	-0.389036031385822	-0.514434333860215
"ARHGAP10"	-0.37656321204559	-0.460111493332734	-0.76671976879059	-0.550904578671643	-0.721761195843847	-0.742300703961697	-0.0725616497816113	2.78138895232685	0.835285197541704	-0.793759901719323	1.01296540917059	-0.519972537982164	2.24014301288451	0.00295149835524756	1.52628350356596	-0.687146909044558	-0.497897080525736	1.14574278182255	-0.581205457689169	-0.277584564212064	-0.647630124114916	-0.61113719615624	-0.621776198909563	-0.0312281531290547	-0.584499629756921
"ARHGDIG"	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.122567680033218	0.946436705348493	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.346156568537652	4.21314193861698	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.139235075706685	-0.246873815013514	-0.346156568537652	-0.172702412567904	-0.346156568537652	1.75261857303358	-0.346156568537652	-0.346156568537652	-0.346156568537652	-0.346156568537652
"ARHGEF17"	1.30772174442715	1.3203322524061	-0.580675770651007	0.110339245523389	0.917388435551104	-0.580675770651007	-0.464688577281921	-0.580675770651007	-0.292205555737708	-0.580675770651007	1.22596460789842	0.731278777490783	-0.333123316718318	-0.506172257300934	-0.389854087411226	-0.56468818516858	-0.515472404673681	3.5796217269067	-0.536003221851482	-0.580675770651007	-0.418515975043531	-0.570994756643377	-0.536198057815838	-0.580675770651007	-0.580675770651007
"ARHGEF25"	-0.24281389978328	-0.280813749860073	-0.352497417659258	-0.178306637079976	-0.244602729688553	-0.352497417659258	-0.331613129146548	-0.352497417659258	0.132285601845477	-0.352497417659258	2.52172311314511	-0.253033669698134	-0.352497417659258	-0.352497417659258	-0.322781741185057	-0.335225372109842	-0.327635579224604	3.94228557311741	-0.302627107861318	-0.352497417659258	-0.118913563562402	-0.340876531837978	-0.335024290085201	-0.162046945710969	-0.352497417659258
"ASIP"	-0.325468590301598	-0.325468590301598	-0.325468590301598	-0.268618805316784	-0.161140992931331	-0.325468590301598	-0.277757275426492	-0.325468590301598	0.307396371471496	4.66866143412521	0.0719881244451723	-0.325468590301598	0.489176732831853	0.164883557240842	0.132769403960968	-0.299162626586536	-0.300224924445476	-0.325468590301598	-0.318118171759215	-0.325468590301598	-0.325468590301598	-0.304229743990533	-0.325468590301598	-0.325468590301598	-0.325468590301598
"ASPN"	-0.233506307408836	-0.360214322402073	-0.379040175939118	-0.286922786244817	-0.34419185095269	-0.0449014096274299	-0.31553575114786	-0.407630527072349	-0.102233594512835	-0.407630527072349	2.98079599283104	-0.188324717934657	0.0641102666259632	-0.297205254125536	-0.158656219287129	-0.367008853322076	-0.341849628527966	3.59157688490007	-0.374997788991599	-0.293928899873268	-0.304625568634157	-0.366634239356691	-0.369104345832	-0.407630527072349	-0.284709849019289
"ATP10D"	0.368081912595022	0.0304076523809447	-0.526043296275302	0.446775857512519	-0.647602742518667	-0.57843744995398	0.134033371466487	-0.91991544958077	1.2797914509842	-0.392087852734137	2.56290413657816	2.29028465219701	0.771209420123357	0.570056795519919	0.269537471203563	-1.25189503589428	-0.860904983810053	0.391362279882669	-0.687032507804763	0.327565622560098	0.340298529426474	-1.18467654427489	-0.936990265239297	-0.654417263002253	-1.14230576134203
"ATP8B2"	-0.500283774297302	-0.446357443846221	-0.598266456439437	0.48126701859158	0.662468973880197	-0.655673488001239	-0.830866739511664	-0.875521157019403	-0.283204296689474	-0.875521157019403	2.82114322745967	1.46386679876438	-0.494295943721949	-0.760787421533937	-0.653139782595888	-0.506213324144508	-0.739670009640287	1.21735528213206	-0.448993888235076	-0.875521157019403	1.62170323670608	-0.000886580845075122	-0.308883368218982	1.56778589184155	0.0184955594037324
"B3GAT1"	-0.0690373257727713	-0.375563749872259	-0.494065977444218	-0.450660002956453	-0.553757501318664	-0.553757501318664	-0.553757501318664	-0.553757501318664	-0.553757501318664	-0.553757501318664	-0.453647689976465	-0.553757501318664	-0.553757501318664	-0.553757501318664	-0.492200617323142	-0.490149426066678	-0.370639215122655	-0.553757501318664	1.79232909224306	1.58273988781823	-0.553757501318664	-0.142911611298348	1.11930619408422	2.60243182354266	2.33340113265011
"BARX1"	4.44132916986684	0.442696418211024	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	1.2411794172693	-0.338222657010101	-0.338222657010101	-0.338222657010101	0.471080888143707	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	-0.338222657010101	0.168167246711155	-0.338222657010101	-0.338222657010101	-0.338222657010101
"BEGAIN"	-0.121337702523702	-0.426319879095433	-0.42583046197747	-0.124336911042158	-0.194160544894156	-0.525331089959797	-0.42917814665725	0.739631811684371	-0.525331089959797	-0.525331089959797	0.342415952431055	0.390547094019956	1.11642927174859	-0.525331089959797	0.124532386549773	4.29899667852304	-0.449020488014558	0.210428023273044	-0.406824294797126	-0.525331089959797	0.0123883316450409	-0.48252829589501	-0.498515195259434	-0.525331089959797	-0.525331089959797
"BEND4"	-0.37437048150896	-0.311428932800101	4.55933791683289	0.281118787450113	-0.37437048150896	-0.37437048150896	0.359124052478887	-0.37437048150896	-0.37437048150896	-0.37437048150896	-0.310721112615659	-0.37437048150896	-0.37437048150896	0.567939065223026	-0.243911845975882	-0.273266159364465	0.06222621139752	-0.37437048150896	-0.233117514642659	-0.37437048150896	0.651116214528056	-0.292741114774076	-0.323229789630137	-0.37437048150896	-0.37437048150896
"BHLHE22"	-0.253114503752762	-0.214093233978913	-0.253114503752762	-0.219249719516957	-0.253114503752762	-0.253114503752762	-0.196272305166309	-0.253114503752762	0.500866725431185	-0.253114503752762	4.73858691688049	-0.253114503752762	-0.253114503752762	-0.253114503752762	-0.232894705718352	-0.22177416409929	-0.238077132938314	0.0731014511861805	-0.209328878521788	-0.253114503752762	-0.253114503752762	-0.253114503752762	-0.237261901019268	-0.253114503752762	-0.253114503752762
"BRSK1"	-0.428798679164379	-0.521475180907815	-0.512291282326276	-0.476744002031144	-0.53957457951006	-0.53957457951006	-0.144094262388094	-0.53957457951006	0.334731080243047	-0.53957457951006	-0.210121685575412	0.21383302758876	2.16147184168465	-0.0879588491786794	1.58937520386216	-0.525037858818872	-0.114108940832778	-0.136080954413036	-0.450213793706153	-0.53957457951006	3.58885409678754	-0.475023153459228	-0.510162663658071	-0.0587064666458512	-0.53957457951006
"BRSK2"	-0.232427444667321	-0.1131284115829	-0.232427444667321	-0.117389442790155	-0.232427444667321	-0.232427444667321	-0.193809079925005	-0.232427444667321	-0.232427444667321	-0.232427444667321	-0.017955211409823	-0.0485031852862619	-0.232427444667321	-0.166277524270931	-0.218690193911244	-0.211134941949555	-0.232427444667321	4.79118200464895	-0.226477888571005	-0.232427444667321	-0.232427444667321	-0.223831899609573	-0.232427444667321	-0.232427444667321	-0.232427444667321
"BTNL9"	-0.184381578651276	-0.274850593689251	-0.0637448199350976	4.67434536744971	0.166891512207868	-0.114465221435155	-0.269252393232098	-0.308705573846487	-0.177874262098358	-0.308705573846487	-0.247081309792113	-0.308705573846487	-0.308705573846487	-0.207335742118481	-0.259585839338213	-0.308705573846487	-0.287831219178251	-0.233231968499533	-0.299588321751157	-0.308705573846487	-0.308705573846487	-0.291142862742314	-0.297702558227704	0.770652748075572	-0.242881920118738
"C10orf10"	-0.104742621605373	-0.277197829369204	-0.650098090196777	2.86038143646341	-0.332220082737041	-0.554563789509182	-0.386262458294978	0.479355817760107	-0.272664951561094	-0.379848063498311	2.20508901235104	1.75582355932657	-0.126666459538696	-0.472455338276532	-0.234351612720957	-0.62249700627166	-0.522453933684723	1.64545218990621	-0.66583671165038	-0.733645831244124	-0.00948707880774899	-0.655578479617757	-0.670880736175121	-0.711065978995019	-0.563584962052666
"C14orf180"	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	0.0871830069763791	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	4.79077910312606	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.215611217275104	-0.134515330050148	-0.215611217275104	-0.215611217275104
"C16orf45"	-0.106596179013638	-0.590439430746429	-0.615913012355379	1.49273504397545	0.0541766983779616	0.0215706841924779	-0.333415855642879	-0.0506289005565619	-0.194088282071338	-0.639055516261236	3.09990527102888	1.42014662653119	-0.384487973296803	-0.600748127191882	-0.538289197171148	-0.293802112062135	-0.597641610722107	2.39846018411653	-0.475973947654534	-0.362947642738274	-0.639055516261236	-0.571027273951922	-0.574606357251822	-0.503093305814323	-0.415184267458834
"C20orf202"	-0.353498483691115	-0.353498483691115	-0.353498483691115	-0.0231988624288184	-0.353498483691115	-0.353498483691115	-0.353498483691115	-0.353498483691115	-0.353498483691115	-0.353498483691115	0.993558232953434	-0.353498483691115	-0.353498483691115	-0.353498483691115	4.18241134180854	-0.353498483691115	-0.353498483691115	1.7676628504701	-0.0972610543340521	-0.353498483691115	-0.353498483691115	-0.106701318338008	-0.353498483691115	-0.353498483691115	-0.353498483691115
"C2orf40"	-0.262333501274066	-0.335636621897892	-0.350820866397639	-0.0545073519680019	3.96289353815741	-0.355405455232198	-0.333253750302599	-0.355405455232198	-0.179107175503241	-0.355405455232198	0.299689060836777	-0.228805503616745	-0.279759739461972	-0.347816664109038	-0.303399025640167	-0.343191959384721	-0.33782502681024	2.45836271849512	-0.340389584603207	-0.300707783829111	-0.305853557793862	-0.32089229410558	-0.334400789063506	-0.355405455232198	-0.340622300798931
"C7orf61"	0.0156885747463853	-0.696505727221975	-0.378601097331425	0.7468768509401	-0.948586545708808	-0.0446525677606267	0.795639952550081	-0.948586545708808	0.877957732045988	-0.948586545708808	-0.0245173602068502	-0.0741578311357898	-0.948586545708808	0.152148426371101	-0.393444468382919	-0.796740542542658	-0.122873325700761	0.280720568521078	-0.340439756359719	0.184807595872373	0.0781816661765826	-0.151705627969716	-0.0525060341198637	4.07441021811688	-0.335941063773034
"C9orf172"	0.566360089193711	0.408922606914493	-1.0653201826578	-0.833288711352003	2.51095353991596	-1.18883189648863	-0.592050998820047	0.381386694918054	0.394363708070176	-1.18883189648863	0.758320656090507	1.08495644952461	-1.18883189648863	-0.371044625830721	-0.0849459541255982	-0.925600473401561	-0.746779258591381	2.00775136229876	0.613196657826816	0.284757858523797	0.813607143423727	-0.630948103507918	-0.223508981389265	-1.18883189648863	0.40423810893021
"CA3"	0.376715224956502	0.135327103205113	-0.440465486217792	-0.295623693498517	-0.356730767422572	-0.440465486217792	-0.416153723626781	-0.440465486217792	0.204499455246217	0.407803621577263	4.57210049591717	-0.440465486217792	0.389755342688006	-0.190601800250412	-0.224262145356907	-0.373443193262497	-0.311833941933722	0.350173896733022	-0.365555947038347	-0.140308724998003	-0.304505977651337	-0.407998106693255	-0.406564201284193	-0.440465486217792	-0.440465486217792
"CAB39L"	0.147878243952979	-0.143182757059618	-0.547404446070711	-0.448036149926499	0.616256512303172	-0.200025958688868	-0.252345420008372	-0.297663044630042	0.169749246444128	-0.343411790611821	3.62472797899071	0.0219842580623817	0.16128448154887	-0.486742807071544	-0.201465964066627	-0.620585777936073	-0.485946808302168	2.63560722943084	-0.459667530784755	-0.198511435550301	-0.412692448180918	-0.594334399644147	-0.550045282752677	-0.509900834937558	-0.625525094510376
"CACNA1H"	-0.211241603727793	-0.256593287094176	-0.278606429465152	-0.0493559757308897	1.04671700907584	-0.278606429465152	-0.278606429465152	-0.278606429465152	-0.278606429465152	-0.278606429465152	-0.211824344434864	-0.278606429465152	-0.278606429465152	-0.278606429465152	-0.244386531284738	-0.26092634466153	-0.278606429465152	4.62882878992382	-0.253905562281747	-0.278606429465152	-0.0992798550284207	-0.214371158106106	-0.251777553602419	-0.278606429465152	-0.278606429465152
"CACNA2D3-AS1"	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	4.47663818049826	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	1.54393657546899	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663	-0.261764119824663
"CALCOCO2"	-0.0427957671472146	0.556418646774054	-0.949464929090654	0.174075622675074	-0.570196206824997	-0.0413828514893037	-0.0950679872816763	-1.1069462651999	0.663074876080288	-0.665764322117986	1.47378367223231	1.13772611080099	3.12442646311885	-0.522156539151087	0.660669234097071	-1.15574756567135	-0.650475391236593	0.991950476824044	-0.808327191729826	0.0698260320248397	-0.0455470494039331	-0.83249590123034	-0.89699185920665	0.591665292999539	-1.06025660084555
"CALD1"	-0.0392134845283464	-0.241563320003591	-0.512604569221061	1.25129885403664	-0.42845711568957	-0.334836250229671	-0.453438232764254	-0.485173195581815	-0.325151517205281	-0.342782598786182	2.46351495366505	2.28864885319901	-0.422216248249068	-0.481586037088143	-0.348422658080528	-0.518381534908742	-0.496258093900397	2.69116314227005	-0.506764640362715	-0.490476812952341	-0.327119546097524	-0.532474080660356	-0.533598847004426	-0.412047562139719	-0.462059457717024
"CBLB"	-0.370180132448866	-0.615363740857991	-1.08096839990881	0.0831376696270373	0.185279148848374	-0.745217177568894	-0.720847008057363	1.84620249175726	-1.00965687513971	0.49502350795605	1.62250920404628	-0.435823256428015	-0.351269076690055	-0.830557709000605	-0.409797043239893	-1.17296415793742	-1.19151177356472	-0.0264702539772471	0.564928029497454	1.63688092549521	-1.02948264626707	0.262726709409258	0.545684178285067	2.30301221151818	0.4447251746465
"CBX7"	0.222301037000784	-0.0217517011636599	-0.310469763794592	0.0972875375507597	1.30846683828128	-0.847352227941325	-0.824689974013097	3.03411849784735	-0.562179776257823	-1.40055249493457	0.764034968454008	0.539341913134473	1.23744771442418	-0.750970217710111	-0.566185004474512	-0.719076659332448	-1.11073099359321	1.52814510449004	-0.4960663413706	-0.360110454320351	0.563115700185181	-0.703413523053504	-0.409526178230207	0.392633597790693	-0.603817598968727
"CCR10"	-0.310254123345585	-0.329941936243863	-0.366609865481756	-0.288445913380691	-0.193438683097118	-0.166989167225406	-0.259995516078834	-0.236931960142154	-0.235768744628897	-0.377681037246228	0.368739565856303	0.029948337393464	-0.0123323690186318	-0.359355116854876	-0.175978126662243	-0.318693103866987	-0.363529572431083	0.133981281189321	-0.346364435141482	-0.245593441810097	4.7079215048069	-0.277667409305405	-0.347843700310178	0.207707169800261	-0.234883636774735
