"Alveolar_Type1"	"Alveolar_Type2"	"B_cells"	"Blood_vessel"	"Ciliated"	"DC_1"	"DC_2"	"DC_activated"	"DC_Monocyte_Dividing"	"DC_plasmacytoid"	"Fibroblast"	"Lymph_vessel"	"Macrophage_Dividing"	"Macrophage_MARCOneg"	"Macrophage_MARCOpos"	"Mast_cells"	"Monocyte"	"Muscle_cells"	"NK"	"NK_Dividing"	"Plasma_cells"	"T_CD4"	"T_CD8_CytT"	"T_cells_Dividing"	"T_regulatory"
"C1QBP"	0.31216991145411	1.05110189398621	-0.982385944985723	-0.204719021730212	0.212976722417117	1.10974704876459	0.457969993751241	-0.398240325603862	1.6253524708643	0.0609523783495519	0.948200114753215	0.697941642556807	2.03327726591513	-0.714551052285383	0.923009351988266	-1.43155247437349	-1.25113853647667	0.405141358449302	-1.13815438577891	0.267723732520227	0.0806471326870175	-0.956651079314793	-1.21340366903323	-0.147443984339456	-1.74797054453535
"C5orf17"	0.0279576827271331	-0.104970356486783	-0.698177260455426	-0.389286894869972	-0.698177260455426	1.00356229964112	0.165945942958087	-0.698177260455426	2.74046176800413	-0.698177260455426	-0.398238302523184	-0.698177260455426	2.25271155120136	0.485957417434596	1.45351249804431	-0.698177260455426	-0.606737158825053	-0.698177260455426	-0.458548547203205	1.43554234181948	-0.698177260455426	-0.313510018331258	-0.312587619036503	-0.698177260455426	-0.698177260455426
"CACYBP"	-0.905797770891079	-0.502830157236471	-0.368995515632569	-1.08786684408311	-0.530130224913311	1.05284796815703	0.746435940139439	-0.036335613139462	1.74336147613302	-0.207375251911464	0.51577412273056	-0.0746908352294955	2.44206136315338	-0.592325266784508	0.73048638991474	-1.17043707160013	-0.885830276739346	-0.725468913692117	-0.975263243797434	1.33522800366659	-0.223427390506565	-0.436658014375834	-0.667247570040656	1.64033749279198	-0.815852796113181
"CARNMT1"	0.843437506740467	1.49803614703731	-0.906322287589094	0.27962613645736	-0.630501277689099	0.0375060650821496	-0.440147628734379	-1.36787281406639	1.82689601193192	-1.36787281406639	0.496100584172819	0.161571411238438	2.2876073556338	-0.756675489356647	0.459867270783706	-0.846528424811657	-0.806225086218109	-0.617025278216173	-0.507570632322302	-0.0462761373286287	-0.170607532004307	-0.410871383793334	-0.367776632104105	1.88605839759855	-0.53443346837591
"CCDC141"	0.228716239785804	3.98589572773447	-0.00839006295727041	-0.453958876124962	-0.405665849933191	-0.506052742341085	-0.447759543759056	-0.506052742341085	-0.409399246758278	0.00242869094237772	-0.409942713645206	1.64556305546965	-0.506052742341085	-0.131610705024554	-0.474948824879597	-0.29714041179934	-0.471354981770894	-0.36665973917637	-0.461149409780058	-0.146204343402019	-0.098558910789878	-0.379549387562201	-0.363801637634504	-0.506052742341085	1.48770190042942
"CCDC150"	-0.269948272845312	-0.428574761552797	-0.521351285733942	-0.323201942684868	-0.158749042992775	-0.292280582810626	-0.321045351050355	-0.62682734385965	3.42920652770165	-0.62682734385965	-0.320207712950099	0.344053167433956	1.69364593490592	-0.510432206077385	-0.373025578994666	-0.589361784223105	-0.536945817485839	-0.496836588076596	-0.558781213444706	1.88999367387839	-0.0568156151036477	-0.513394140314391	-0.551023872720131	1.23218818060595	-0.513457027745323
"CCDC58"	1.27244407860455	0.895777878780932	-0.817593555271943	0.35980996576888	0.120302713147983	-0.987507323056078	-0.377713695093738	-0.1078526085615	1.06036808217165	-0.831240523692829	0.95492292102712	1.16053256119906	3.02344979383365	-0.20370930602951	1.11057562594891	-0.895202389687926	-0.91254691315902	-0.167183357649861	-0.85734294681279	-0.682219898774592	-0.384986348802176	-0.887906738199583	-0.883167812274081	-0.252343062415337	-0.709667141001775
"CCL20"	0.226283774232397	-0.385912632009108	-0.681765595736801	-0.574924774358708	-0.366486061521293	-0.634675550458093	0.978827800050155	-0.0791325278118703	1.49465846816052	-0.770699920133442	-0.209560346061172	-0.618737399214917	0.569387275220214	-0.0999768712442824	1.18950810224978	-0.75607331923363	3.66572553880475	-0.697968124253892	-0.694874417041438	-0.828054239110236	0.416827933172072	-0.165846259609056	-0.755187057325461	-0.248953992120857	0.0276101953543719
"CCL22"	-0.190572532884719	-0.23784149353796	-0.235115309522021	-0.238958752366161	-0.215361907535284	-0.0286962261452406	0.120339689348607	4.78275175040571	-0.127945392704765	-0.25492823532017	-0.233661904584579	-0.236690936855524	-0.25492823532017	-0.235250637937292	-0.197718412078017	-0.231704028721598	-0.222511715352684	-0.25492823532017	-0.233690482875067	-0.25492823532017	-0.190684650833212	-0.249814406794929	-0.245316814600227	-0.115247108443225	-0.216595784701133
"CCL3L3"	-0.340168859696144	-0.545022899663318	-0.659532778147515	-0.685921496869117	-0.400643828525834	-0.194243394135743	2.60036273005147	0.344854202916016	2.60281651604145	-0.184006301652556	-0.512033828027199	-0.695658411618365	-0.814186468184054	0.203622971495053	0.327028886210576	-0.677740580500426	1.44980182418055	-0.675252523899978	0.830987955954538	1.14663197847614	-0.32742071458194	-0.832050031005471	-0.441479405803104	-0.582205933129246	-0.938539609885784
"CCL4L2"	-0.515928214415575	-0.607850250472105	-1.01143943501893	-0.978073175212746	-0.786630166204181	0.232499520441	2.16114141936251	1.19393363101301	2.10624934053905	-0.508928907452535	-0.736578036305339	-0.702516860986985	-0.20457819170006	-0.154238093361524	0.226111255747172	-0.232737841617295	0.996154438442879	-0.88943425909718	1.48751825962546	1.30715434983624	-0.2927942104865	-1.0462714589184	0.365296572741925	-0.110906953992895	-1.29715273250701
"CCNB1"	-0.191823460777887	-0.463406879716458	-0.415856861404349	-0.439581528998163	-0.176797342891982	-0.267481862755975	-0.32432247613291	-0.512719697875274	2.63742982291712	-0.570568854350593	-0.277519840233404	-0.319259759158108	2.80806805043136	-0.465119164638912	-0.299965065217594	-0.539050901011584	-0.522874527551591	-0.469625868558141	-0.515018560495813	0.840950563647199	-0.0787502418078084	-0.51184526186698	-0.525194207551359	2.15623002132696	-0.555896095327747
"CCNB2"	-0.177754201736236	-0.425976877158867	-0.438088673690017	-0.418002781558712	-0.433223862826685	-0.410564790112374	-0.314465142726569	-0.305733325151417	2.41822047255513	-0.445413396993129	-0.356965462228308	-0.411702281731628	3.42204050704972	-0.396915442486722	-0.301894599772788	-0.437608075218394	-0.417325431335161	-0.43187269872957	-0.437780020058796	0.428482437093477	-0.168324473990059	-0.439899285156915	-0.438504229234494	1.74925682270164	-0.409985187503131
"CCNF"	-0.00698460305211021	-0.31009693965689	-0.516452334901345	-0.470852710326941	-0.411356500445497	-0.358244540760944	-0.445261171104831	-0.180733052552939	2.08462969844444	-0.535031492282386	-0.379234168006894	-0.364015034727519	3.14364166916379	-0.535031492282386	-0.439232712036392	-0.520182845890427	-0.518407632740111	-0.500685517195384	-0.436838202305536	1.23827762144039	-0.133410961299877	-0.489075710750429	-0.494974118731741	2.08462969844444	-0.505076946442474
"CCT8"	-0.426028424994648	0.362317091045071	-1.12441388484222	-0.370531846656916	-0.0682941980568849	0.974781942416532	0.542266970264792	0.302108090038834	1.48205426946531	0.586438876839129	0.7733817192428	0.768261791554455	2.06523274532105	-0.747385684891842	0.648055288025875	-1.56684564645015	-1.14535177252272	0.605753274265129	-1.19252097018125	0.430623689912072	0.237076253885955	-1.11822594139259	-1.40484130743849	0.868411246363376	-1.48232357121267
"CDC20"	-0.107159124755683	-0.400784581777566	-0.451761613163293	-0.400175251760755	-0.44184096827446	-0.458128612750142	-0.366319940797617	-0.389894493481841	2.77183807942464	-0.4989352919204	-0.378103749706046	-0.459460581506441	2.82680906045565	-0.42084951203537	-0.419329709017782	-0.482940643712477	-0.459467087969341	-0.459295907505906	-0.466373771096599	1.08718893767433	-0.0354169152826236	-0.47403025863399	-0.474664003857882	1.84420277452636	-0.485106833074762
"CDC25A"	0.123526814902076	-0.335834036447813	-0.493307513739486	-0.373043136932144	-0.493307513739486	-0.312609113784673	-0.438253608706525	-0.493307513739486	3.52312510343796	-0.493307513739486	-0.455088864268075	-0.0563069322463912	2.32674091959787	-0.493307513739486	-0.42802861481964	-0.493307513739486	-0.48359799035309	-0.458201626739922	-0.465035446939108	1.31923643657649	0.0198255732402107	-0.476969231008861	-0.483071600901038	0.845503358652996	-0.432072920823406
"CDC25C"	-0.0463016897921215	-0.40794094817188	-0.40794094817188	-0.398617455109785	-0.354040754375131	-0.40794094817188	-0.392291421499429	-0.40794094817188	3.22475393127017	-0.40794094817188	-0.326461200196258	-0.40794094817188	3.0657545201335	-0.40794094817188	-0.396807308850389	-0.40794094817188	-0.40380092999003	-0.40794094817188	-0.403119007240937	0.364904907498429	-0.0578713968229595	-0.40794094817188	-0.40794094817188	1.0191891830375	-0.40794094817188
"CDC45"	0.111732907007741	-0.449687970280194	-0.508616676185626	-0.394059621890357	-0.461311847204716	-0.373377103761676	-0.405607095320655	-0.508616676185626	2.26966239119316	-0.508616676185626	-0.434723341469123	-0.345085145732333	3.00905092569264	-0.449801173770728	-0.469531480609201	-0.504830339822674	-0.501349806132847	-0.495479578268401	-0.459949642492269	1.86535797205632	-0.00936118147073108	-0.490274656794332	-0.495210216399724	1.49538789700563	-0.485701862978657
"CDCA2"	-0.242895450011908	-0.425917709915612	-0.453372022511999	-0.428254894239344	-0.406482342646612	-0.4616613210011	-0.421609289983668	-0.356278518078185	2.30093579363928	-0.4616613210011	-0.392150605405319	-0.4616613210011	3.09444773082321	-0.43421905428478	-0.418919625666673	-0.452828135184133	-0.453184840396784	-0.4616613210011	-0.453022723026808	0.922906582016887	-0.103286353569864	-0.401041730580319	-0.441555271025538	2.16811862466618	-0.35474488061361
